modality,reference,model,tilt,MAE,MSE,PSNR,SSIM
noisy,noiseless,7,9,0.402511,0.16818959024748426,7.742008874797152,0.19324817
noisy,noiseless,7,10,0.4032821,0.1687807171400869,7.726771721536034,0.19398686
noisy,noiseless,7,11,0.40398505,0.16931135501854272,7.713139145636802,0.19502564
noisy,noiseless,7,12,0.4046192,0.16979783854258026,7.700678424489855,0.19596723
noisy,noiseless,7,13,0.40519387,0.17022622153621605,7.689735406594761,0.19643089
noisy,noiseless,7,14,0.40569994,0.17059156345586618,7.680424505141094,0.19751342
noisy,noiseless,7,15,0.40613607,0.17089404298758054,7.672730756216406,0.1976665
noisy,noiseless,7,16,0.40650976,0.1711462461372823,7.666326220869748,0.19824892
noisy,noiseless,7,17,0.40682265,0.17136695847917283,7.6607291131292845,0.1983874
noisy,noiseless,7,18,0.407055,0.17155062412537717,7.656076975803274,0.19943377
noisy,noiseless,7,19,0.4072248,0.17168682520259249,7.652630301817998,0.19922765
noisy,noiseless,7,20,0.4073274,0.1717754880213903,7.650388089364018,0.19923368
noisy,noiseless,7,21,0.40736073,0.17180362143169384,7.649676859574832,0.1998837
noisy,noiseless,7,22,0.40730643,0.17176236708332143,7.650719834522159,0.19945869
noisy,noiseless,7,23,0.40717885,0.17169169715249666,7.6525070640018935,0.20003982
noisy,noiseless,7,24,0.4069814,0.1715487348674585,7.656124804181118,0.19944726
noisy,noiseless,7,25,0.40670735,0.17132223672962343,7.661862642253176,0.19946933
noisy,noiseless,7,26,0.406366,0.17103655744589025,7.669110533496308,0.19915155
noisy,noiseless,7,27,0.40594953,0.17072380059881076,7.677059296867155,0.19838694
noisy,noiseless,7,28,0.40545893,0.17033678497091156,7.686915541233109,0.19832547
noisy,noiseless,7,29,0.4048933,0.16991038115187612,7.697800858793725,0.19794741
noisy,noiseless,7,30,0.40424642,0.169409964146051,7.710610494575948,0.19744904
noisy,noiseless,7,31,0.4036409,0.16888410076484914,7.724112342366185,0.19667855
noisy,noiseless,7,32,0.4029535,0.16835706629383576,7.737686506568463,0.19560388
noisy,noiseless,7,33,0.40218714,0.16771768707730797,7.754211353961132,0.19538519
noisy,noiseless,7,34,0.4013392,0.1670413544091679,7.771759973054469,0.19448063
noisy,noiseless,7,35,0.40041268,0.16630586506378003,7.790924343648459,0.19378388
noisy,noiseless,7,36,0.39941087,0.16549486943301867,7.812154654016579,0.19255355
noisy,noiseless,7,37,0.39833656,0.16460418525798154,7.835591265275231,0.19184637
noisy,noiseless,7,38,0.39718366,0.16366034871658136,7.860565277931513,0.19076204
noisy,noiseless,7,39,0.39595842,0.16268732274385322,7.886462877324493,0.1896556
noisy,noiseless,7,40,0.39465126,0.16168193281736418,7.9133850771332135,0.1880792
noisy,noiseless,7,41,0.39327037,0.1606313947295786,7.941695697340405,0.18666685
noisy,noiseless,7,42,0.3918238,0.15953578770717208,7.97141878999607,0.18568054
noisy,noiseless,7,43,0.39031672,0.15838161139733126,8.002952427733867,0.18414962
noisy,noiseless,7,44,0.38873547,0.15719964552572646,8.03548437599375,0.18251109
noisy,noiseless,7,45,0.3870696,0.1559339681039795,8.070592693318567,0.18153822
noisy,noiseless,7,46,0.38532692,0.154633636561621,8.106960305718257,0.18001883
noisy,noiseless,7,47,0.38351858,0.15325840084268946,8.145757103519477,0.17878817
noisy,noiseless,7,48,0.38165084,0.1518665105607251,8.185379857304039,0.17732885
noisy,noiseless,7,49,0.37972143,0.15043000560370803,8.226655283162806,0.17621204
noisy,noiseless,7,50,0.3777434,0.14897730821645305,8.268798770030063,0.17527221
noisy,noiseless,7,51,0.3756977,0.14750508237168697,8.31193015564108,0.17384693
noisy,noiseless,7,52,0.37358332,0.14596431281076722,8.35753313009183,0.17287621
noisy,noiseless,7,53,0.37140056,0.14436904450564134,8.405259178576953,0.1712603
noisy,noiseless,7,54,0.36915034,0.1427448569998166,8.454395301352612,0.1701437
noisy,noiseless,7,55,0.36682937,0.14108663879825745,8.505141129001064,0.16929188
noisy,noiseless,7,56,0.36444107,0.13936654420200287,8.558414687938669,0.16850188
noisy,noiseless,7,57,0.36198416,0.13763190311179638,8.612808848545173,0.16747466
noisy,noiseless,7,58,0.35945785,0.13589061518570322,8.668105352748574,0.16577211
noisy,noiseless,7,59,0.35686398,0.1340953533853484,8.725862708737235,0.1656653
noisy,noiseless,7,60,0.35420084,0.1322412419183972,8.786330808236762,0.16470762
faket,noiseless,7,0,0.55352116,0.31108507466662105,5.071208251028748,0.25841773
faket,noiseless,7,1,0.53108335,0.2869991484972564,5.421193917799152,0.23982662
faket,noiseless,7,2,0.525841,0.28149533288445094,5.505288012365498,0.23641087
faket,noiseless,7,3,0.5058223,0.2611786726207368,5.830622896530553,0.22294818
faket,noiseless,7,4,0.5099449,0.26526047477352566,5.763274573926138,0.2261658
faket,noiseless,7,5,0.4920588,0.24768243124917827,6.061047979443913,0.21480237
faket,noiseless,7,6,0.47499686,0.231564324945841,6.353283476759174,0.20373626
faket,noiseless,7,7,0.45717984,0.21534599603844662,6.668631987310727,0.19380298
faket,noiseless,7,8,0.44095147,0.20110200109821577,6.965836078637803,0.18651283
faket,noiseless,7,9,0.4629094,0.22039933830105912,6.567897136888101,0.19800466
faket,noiseless,7,10,0.44968122,0.20862747194801268,6.806285044911445,0.19157536
faket,noiseless,7,11,0.43734366,0.19798016106424707,7.033783267687585,0.18635076
faket,noiseless,7,12,0.42572433,0.18822675938654487,7.253186347462198,0.18109632
faket,noiseless,7,13,0.413705,0.1784283777879832,7.485360729608514,0.17631418
faket,noiseless,7,14,0.40426338,0.17097646885942938,7.670636565535247,0.172155
faket,noiseless,7,15,0.39391837,0.16294469438404124,7.879597759613219,0.16962151
faket,noiseless,7,16,0.38431466,0.1556845106564862,8.077545940538645,0.16628227
faket,noiseless,7,17,0.43146136,0.19293084723841336,7.14598328528338,0.18393889
faket,noiseless,7,18,0.42481893,0.18744525167039677,7.271255565732602,0.1808936
faket,noiseless,7,19,0.41900462,0.18271695026349638,7.382211622016946,0.17722102
faket,noiseless,7,20,0.41298318,0.17787472413170613,7.498857604602702,0.1757127
faket,noiseless,7,21,0.4081899,0.1741169741589872,7.591588887089497,0.1728859
faket,noiseless,7,22,0.40367982,0.17059480398705923,7.6803420080104985,0.17045325
faket,noiseless,7,23,0.39934793,0.16730949614540847,7.76479408669945,0.16904745
faket,noiseless,7,24,0.39615119,0.16486288076836458,7.828771156843965,0.16751646
faket,noiseless,7,25,0.3929276,0.16243444519014089,7.893218706010999,0.16569535
faket,noiseless,7,26,0.38933212,0.1597655042409743,7.965169855665999,0.16390386
faket,noiseless,7,27,0.38817608,0.15889966012415274,7.988770317187555,0.16329081
faket,noiseless,7,28,0.3864026,0.1575747087725809,8.025134868587203,0.16231248
faket,noiseless,7,29,0.38516665,0.15677140770321818,8.047331419641514,0.16020913
faket,noiseless,7,30,0.38587505,0.157329210528028,8.031906366049856,0.16273457
faket,noiseless,7,31,0.38558924,0.15633059824229462,8.059560101623818,0.17406619
faket,noiseless,7,32,0.38595724,0.15661264564246774,8.051731738807852,0.17326699
faket,noiseless,7,33,0.38583064,0.156457309383457,8.056041426440338,0.17429867
faket,noiseless,7,34,0.38826734,0.15823772750362824,8.006899627269336,0.17506364
faket,noiseless,7,35,0.38998735,0.15950032394989205,7.9723843054092125,0.17579402
faket,noiseless,7,36,0.39161614,0.16068157300657332,7.940339253550357,0.17701091
faket,noiseless,7,37,0.39513177,0.16329377480329704,7.870303714183216,0.17737529
faket,noiseless,7,38,0.39927208,0.16640178486805207,7.788420196667572,0.17996319
faket,noiseless,7,39,0.40280592,0.16908136823985861,7.71904246431993,0.18127541
faket,noiseless,7,40,0.40833753,0.17340471835425098,7.609390895164649,0.18315902
faket,noiseless,7,41,0.41182202,0.17622814513634788,7.539247298554377,0.18294497
faket,noiseless,7,42,0.41727912,0.18055407106833776,7.4339271481078075,0.18642014
faket,noiseless,7,43,0.42279208,0.18502705003458259,7.327647752619245,0.18887153
faket,noiseless,7,44,0.3741786,0.1474649547094916,8.31311178225937,0.16831098
faket,noiseless,7,45,0.38274398,0.1537197543160571,8.132703183220913,0.17143373
faket,noiseless,7,46,0.39143568,0.1601790338686277,7.953943301434924,0.17486444
faket,noiseless,7,47,0.40166968,0.1679530412142812,7.74812127751924,0.18019286
faket,noiseless,7,48,0.41235793,0.17636540522806288,7.535865994309475,0.1846349
faket,noiseless,7,49,0.42406642,0.18583170073344382,7.308801984195773,0.19051418
faket,noiseless,7,50,0.43608192,0.1958453062426618,7.080868325784021,0.19694886
faket,noiseless,7,51,0.44824505,0.206358213664878,6.853782402426338,0.20255354
faket,noiseless,7,52,0.42281282,0.18476318897845778,7.333845505183952,0.18906564
faket,noiseless,7,53,0.4372186,0.19682794410196125,7.0591324377176345,0.19455609
faket,noiseless,7,54,0.45346618,0.21092424009953506,6.7587350685829675,0.20267211
faket,noiseless,7,55,0.46998245,0.22584869984425748,6.461824052225333,0.21025059
faket,noiseless,7,56,0.45793736,0.21500353577411332,6.675543979701609,0.19980893
faket,noiseless,7,57,0.47767586,0.2330344656697375,6.3257984230775985,0.21029115
faket,noiseless,7,58,0.49711403,0.2517081543709563,5.991027147617474,0.21780507
faket,noiseless,7,59,0.49652803,0.2511685556134351,6.000347318869017,0.21740593
faket,noiseless,7,60,0.51845706,0.2730171080016568,5.638101380218016,0.23454654
shrec,noiseless,7,0,0.6250135,0.3953992841468907,4.0296412129279835,0.16696817
shrec,noiseless,7,1,0.6265538,0.3974045189128419,4.007671988070961,0.16633907
shrec,noiseless,7,2,0.59825045,0.36292796238539504,4.401795695733699,0.17334165
shrec,noiseless,7,3,0.5721762,0.332641213045985,4.7802394426375745,0.17819437
shrec,noiseless,7,4,0.5912249,0.35473545413087837,4.500954036793959,0.17366304
shrec,noiseless,7,5,0.5708824,0.331440612519374,4.795942771103831,0.17205092
shrec,noiseless,7,6,0.6010188,0.36637153517876975,4.360782757110826,0.17720379
shrec,noiseless,7,7,0.58661735,0.3493136591478035,4.567844318930252,0.18070434
shrec,noiseless,7,8,0.56919134,0.32957238829190105,4.820491808183088,0.16960026
shrec,noiseless,7,9,0.56183827,0.32149731766592504,4.928226461542132,0.17272586
shrec,noiseless,7,10,0.54855037,0.3067711851501012,5.1318543585086696,0.17715159
shrec,noiseless,7,11,0.5941303,0.35836590083821074,4.456733209472324,0.17264016
shrec,noiseless,7,12,0.582746,0.3450918046123858,4.620653543969524,0.17256212
shrec,noiseless,7,13,0.5805408,0.3428776396869077,4.648608359035057,0.1697096
shrec,noiseless,7,14,0.5698783,0.33035531892228354,4.810186963931197,0.1800199
shrec,noiseless,7,15,0.5628561,0.32258810340931365,4.913516528148695,0.17416377
shrec,noiseless,7,16,0.5567514,0.3158840822394269,5.004722581396599,0.1710658
shrec,noiseless,7,17,0.55035543,0.30862999290515103,5.105618711430703,0.18374693
shrec,noiseless,7,18,0.61111915,0.378741559740162,4.216570366391216,0.17585072
shrec,noiseless,7,19,0.60673624,0.3734584094703931,4.277577567488386,0.17330614
shrec,noiseless,7,20,0.60265195,0.3685779507232953,4.334706489477206,0.17511624
shrec,noiseless,7,21,0.5996862,0.36521239635390756,4.374544896899616,0.17163895
shrec,noiseless,7,22,0.5959662,0.36081736720234087,4.427125667547662,0.16978014
shrec,noiseless,7,23,0.59315145,0.3575387118619425,4.466769288619787,0.17372535
shrec,noiseless,7,24,0.5912592,0.3553082372220444,4.493947240090902,0.17643365
shrec,noiseless,7,25,0.5886983,0.3524600170497572,4.5289014210386735,0.16995053
shrec,noiseless,7,26,0.5875975,0.35119547096566633,4.544510934131511,0.17034931
shrec,noiseless,7,27,0.585389,0.348736396347757,4.575027245250329,0.16399431
shrec,noiseless,7,28,0.5841537,0.34726107020916924,4.593439006540676,0.1676046
shrec,noiseless,7,29,0.58332783,0.34644821393999564,4.603616732626076,0.16878587
shrec,noiseless,7,30,0.5825281,0.3455027433608416,4.615484998910989,0.1666375
shrec,noiseless,7,31,0.5823856,0.3446556008778819,4.626146595443962,0.17928088
shrec,noiseless,7,32,0.58151686,0.3437024277294438,4.638174002288576,0.17727916
shrec,noiseless,7,33,0.58094585,0.34297011014271006,4.647437270875991,0.17574991
shrec,noiseless,7,34,0.5815302,0.34370725616239406,4.638112991748989,0.17546396
shrec,noiseless,7,35,0.58203715,0.3441793750771127,4.632151582925282,0.17962012
shrec,noiseless,7,36,0.5824606,0.34473255433855904,4.625177026610457,0.17428267
shrec,noiseless,7,37,0.58386314,0.3461997747796427,4.606732189909259,0.17699347
shrec,noiseless,7,38,0.5855895,0.3482267605696372,4.581378572245709,0.17747891
shrec,noiseless,7,39,0.58720666,0.35003870168771106,4.558839356491448,0.1770486
shrec,noiseless,7,40,0.58966726,0.3529590362067612,4.522756951268503,0.16925573
shrec,noiseless,7,41,0.59102017,0.35469230045803285,4.501482389452635,0.16508478
shrec,noiseless,7,42,0.59351933,0.35751896858849075,4.467009112481593,0.17268217
shrec,noiseless,7,43,0.52738786,0.28396369673799904,5.467371786647185,0.1791772
shrec,noiseless,7,44,0.5315652,0.2884239716519116,5.399686471304759,0.17250177
shrec,noiseless,7,45,0.53554475,0.29243956506622004,5.339638706761487,0.1795263
shrec,noiseless,7,46,0.5402818,0.2976435727460534,5.2630349107648176,0.17332387
shrec,noiseless,7,47,0.5450345,0.30258477881866985,5.191529224507142,0.17967322
shrec,noiseless,7,48,0.5512518,0.3094019636060301,5.094769343969698,0.17634323
shrec,noiseless,7,49,0.5566569,0.315230779545123,5.013713840315411,0.17833072
shrec,noiseless,7,50,0.49918732,0.2551781340524141,5.931565425967564,0.1737041
shrec,noiseless,7,51,0.5087221,0.2644797111101053,5.776076381501067,0.18527776
shrec,noiseless,7,52,0.51857996,0.2747961257835831,5.6098939447519545,0.17069656
shrec,noiseless,7,53,0.5282122,0.2846537187763526,5.456831381004585,0.17327453
shrec,noiseless,7,54,0.5383007,0.29515475181523676,5.299502205047069,0.17598954
shrec,noiseless,7,55,0.49367607,0.24971510996638788,6.025551782073817,0.17139491
shrec,noiseless,7,56,0.5077149,0.2636152942236173,5.790293967933639,0.17376482
shrec,noiseless,7,57,0.4713336,0.22827178351926214,6.415477679632095,0.17926723
shrec,noiseless,7,58,0.49022728,0.24636521757436192,6.084206069045646,0.17326361
shrec,noiseless,7,59,0.5105026,0.26656949858206735,5.741895449271133,0.16796815
shrec,noiseless,7,60,0.48649877,0.24283010742753625,6.146974680126622,0.1728541
noisy,noiseless,8,0,0.38007364,0.15089772876369167,8.213172969561468,0.19454308
noisy,noiseless,8,1,0.38140684,0.15186743065782507,8.18535354525661,0.19510335
noisy,noiseless,8,2,0.38267118,0.1527815947325502,8.159289611238119,0.19651625
noisy,noiseless,8,3,0.3838785,0.15366720115300078,8.13418818761282,0.19725174
noisy,noiseless,8,4,0.38503256,0.15451899658008317,8.110181207520933,0.19896021
noisy,noiseless,8,5,0.38612226,0.15530001965322204,8.088284893114587,0.2002337
noisy,noiseless,8,6,0.38713917,0.15601882148310742,8.068230069455915,0.20148571
noisy,noiseless,8,7,0.3880607,0.15667771598206912,8.049927681403451,0.20187905
noisy,noiseless,8,8,0.38893723,0.15731837937616833,8.032205361474459,0.20315666
noisy,noiseless,8,9,0.38976187,0.1578795874365175,8.016740171528713,0.20448796
noisy,noiseless,8,10,0.3905099,0.15843381755824093,8.001521130786973,0.20517203
noisy,noiseless,8,11,0.39118797,0.15892597705118147,7.988051099171228,0.20665902
noisy,noiseless,8,12,0.39179355,0.15937151325960572,7.975893036411232,0.20715919
noisy,noiseless,8,13,0.39235497,0.1598004679287134,7.964219533163915,0.20782396
noisy,noiseless,8,14,0.3928477,0.16016139916821673,7.954421458563803,0.20905495
noisy,noiseless,8,15,0.3932807,0.16052878980978258,7.944470683415564,0.20950225
noisy,noiseless,8,16,0.393655,0.16080936590186298,7.936886605562062,0.2099464
noisy,noiseless,8,17,0.393952,0.1610384694638471,7.93070365706115,0.21016383
noisy,noiseless,8,18,0.39417446,0.16121766560563883,7.9258737162090975,0.2110121
noisy,noiseless,8,19,0.39434677,0.16137393777603581,7.921666034057679,0.21057002
noisy,noiseless,8,20,0.39444765,0.16147959166542564,7.918823574638328,0.2106348
noisy,noiseless,8,21,0.3944785,0.16153167077471572,7.917423148547159,0.21098424
noisy,noiseless,8,22,0.39443046,0.16147820519837422,7.918860863410768,0.21105866
noisy,noiseless,8,23,0.394308,0.1613754379814889,7.921625660256895,0.21092388
noisy,noiseless,8,24,0.39411813,0.16120310674754246,7.926265926158365,0.21132009
noisy,noiseless,8,25,0.3938552,0.1609800446566432,7.932279564690102,0.2112718
noisy,noiseless,8,26,0.39352155,0.16071798222767233,7.93935528679472,0.21073943
noisy,noiseless,8,27,0.39311385,0.1604062501201165,7.947787137339319,0.21000913
noisy,noiseless,8,28,0.3926315,0.16004884503956257,7.95747455507694,0.20943764
noisy,noiseless,8,29,0.39206892,0.1596091005032037,7.969423499173271,0.20938516
noisy,noiseless,8,30,0.39142656,0.15914369122383343,7.982105730089404,0.20818885
noisy,noiseless,8,31,0.39082053,0.15866156586521327,7.9952826388278115,0.20742801
noisy,noiseless,8,32,0.3901394,0.15810441392036115,8.010560053714102,0.20705968
noisy,noiseless,8,33,0.3893882,0.1574916192314869,8.027425518322207,0.20647958
noisy,noiseless,8,34,0.3885554,0.15683604078881935,8.045541296801169,0.20565341
noisy,noiseless,8,35,0.38765338,0.1561448595228681,8.064723086966728,0.20456962
noisy,noiseless,8,36,0.3866763,0.15542337994564634,8.084836508012609,0.20324221
noisy,noiseless,8,37,0.38562793,0.15462584020008174,8.107179275033706,0.20239766
noisy,noiseless,8,38,0.38451293,0.15379679220500503,8.130527226762897,0.2009081
noisy,noiseless,8,39,0.38332498,0.1529124581095548,8.155571302330264,0.19946633
noisy,noiseless,8,40,0.38207364,0.15198702225827557,8.181934936489089,0.1982944
noisy,noiseless,8,41,0.38074523,0.15099029088509897,8.210509782074471,0.19738998
noisy,noiseless,8,42,0.37936002,0.14997349900969742,8.239854759487196,0.19594054
noisy,noiseless,8,43,0.37788916,0.14889719801749712,8.271134748266629,0.19483915
noisy,noiseless,8,44,0.37635338,0.14776804048413023,8.304194857128834,0.19361062
noisy,noiseless,8,45,0.37475854,0.14659215136404663,8.338892814720614,0.19224997
noisy,noiseless,8,46,0.37309343,0.14537655664167487,8.375056219641296,0.19087608
noisy,noiseless,8,47,0.3713661,0.14408390758645667,8.413845218693712,0.18961604
noisy,noiseless,8,48,0.36957365,0.14277031516125055,8.453620817882905,0.18838271
noisy,noiseless,8,49,0.36772698,0.14144687185252236,8.494066526764868,0.18690191
noisy,noiseless,8,50,0.36581558,0.14007042052121016,8.536535675031196,0.18553667
noisy,noiseless,8,51,0.36383465,0.13864882602502296,8.580838033527112,0.18406107
noisy,noiseless,8,52,0.36178583,0.13718783561567607,8.626843956205063,0.18324192
noisy,noiseless,8,53,0.35967565,0.13570906927129478,8.673911280008017,0.18181814
noisy,noiseless,8,54,0.35750246,0.13417728303350743,8.723210064346743,0.18086958
noisy,noiseless,8,55,0.35526007,0.13265353398100663,8.772811756250652,0.17949107
noisy,noiseless,8,56,0.35295734,0.1310601880957039,8.825292130862156,0.1781188
noisy,noiseless,8,57,0.35058433,0.12943849716336842,8.879365380482831,0.17772081
noisy,noiseless,8,58,0.34814426,0.12777061201568973,8.935690249498748,0.17673738
noisy,noiseless,8,59,0.34563965,0.12607495818056708,8.993711672255568,0.17621095
noisy,noiseless,8,60,0.3430664,0.12435352896285057,9.053418856063807,0.17500508
faket,noiseless,8,0,0.34326816,0.12606987336209335,8.993886834172741,0.16824184
faket,noiseless,8,1,0.34326872,0.12612462530007157,8.992001109857805,0.16741908
faket,noiseless,8,2,0.33135843,0.11809127814290893,9.277821768511995,0.16922185
faket,noiseless,8,3,0.4130029,0.17790686395079794,7.4980729576964835,0.17864028
faket,noiseless,8,4,0.40706968,0.1731822236257336,7.614966884010017,0.17778078
faket,noiseless,8,5,0.40131578,0.16853201816319094,7.733175785277956,0.1788793
faket,noiseless,8,6,0.3964921,0.16473995917026218,7.832010459894114,0.17884463
faket,noiseless,8,7,0.39295775,0.1619794804233386,7.905399984410019,0.17824225
faket,noiseless,8,8,0.38749447,0.1577929415363551,8.019124277449334,0.17803502
faket,noiseless,8,9,0.38456047,0.1554929019677368,8.082894311169007,0.17889272
faket,noiseless,8,10,0.38286537,0.15423027932393032,8.118303548689754,0.17848954
faket,noiseless,8,11,0.3782516,0.15077469435037638,8.216715432554807,0.17875782
faket,noiseless,8,12,0.47275847,0.23013923749089277,6.380093301665205,0.1867232
faket,noiseless,8,13,0.46912026,0.22676575023388212,6.444225388781848,0.18706682
faket,noiseless,8,14,0.46820027,0.22592275263789532,6.460400291615503,0.18767217
faket,noiseless,8,15,0.46824628,0.2260002663143232,6.458910490881173,0.18769091
faket,noiseless,8,16,0.46651798,0.22444015824981173,6.488994337531296,0.18708473
faket,noiseless,8,17,0.4640876,0.22221611352236265,6.532244523253175,0.18650775
faket,noiseless,8,18,0.46252036,0.22080140349666538,6.559981703951941,0.18663374
faket,noiseless,8,19,0.4615453,0.2199532964829132,6.576695247823187,0.18563077
faket,noiseless,8,20,0.46062255,0.21915407094052955,6.592504576105821,0.18576992
faket,noiseless,8,21,0.45984036,0.21848185137075857,6.605846327296479,0.18561628
faket,noiseless,8,22,0.459462,0.21811842639609133,6.61307644168599,0.18596728
faket,noiseless,8,23,0.4580165,0.21680658664439637,6.639275279460902,0.18553391
faket,noiseless,8,24,0.4573245,0.21618094739531052,6.651825842295915,0.18534985
faket,noiseless,8,25,0.45694602,0.21580724499762174,6.6593397944146755,0.18588299
faket,noiseless,8,26,0.45702475,0.2158613147780732,6.658251820464348,0.18627073
faket,noiseless,8,27,0.4566332,0.21552039248602084,6.665116307229926,0.18599507
faket,noiseless,8,28,0.45725745,0.2160954206415061,6.6535443631526405,0.18504189
faket,noiseless,8,29,0.45606175,0.2150149320847229,6.6753137870386015,0.18550949
faket,noiseless,8,30,0.4563057,0.21524089802928714,6.6707520465588015,0.18742865
faket,noiseless,8,31,0.45666704,0.2155389552502801,6.664742265644516,0.18513049
faket,noiseless,8,32,0.45601174,0.21490747013590786,6.677484882664967,0.1854426
faket,noiseless,8,33,0.45733857,0.21606990251156033,6.6540572401672025,0.18553385
faket,noiseless,8,34,0.45788687,0.216524068125364,6.644938218368423,0.18515304
faket,noiseless,8,35,0.45658645,0.2153003043368275,6.669553562809652,0.18614542
faket,noiseless,8,36,0.4581076,0.2166567853771867,6.642277049415207,0.1860351
faket,noiseless,8,37,0.45832813,0.21680392705986584,6.639328555054979,0.18655714
faket,noiseless,8,38,0.45770055,0.21617951266655258,6.651854665226786,0.18714947
faket,noiseless,8,39,0.45891994,0.2172536937018093,6.630328310326826,0.18692373
faket,noiseless,8,40,0.4604367,0.21845943542159368,6.606291930554021,0.19114742
faket,noiseless,8,41,0.4619543,0.21978110786222102,6.580096417751955,0.1922451
faket,noiseless,8,42,0.46299154,0.22070708577754578,6.561837236363097,0.1922087
faket,noiseless,8,43,0.46398222,0.22157496406853028,6.544793124505396,0.1925382
faket,noiseless,8,44,0.46453446,0.2220307411574019,6.535868913567895,0.19311778
faket,noiseless,8,45,0.4671369,0.22440193076209788,6.489734107148172,0.19330752
faket,noiseless,8,46,0.46776187,0.2249210152487462,6.479699648392615,0.19361301
faket,noiseless,8,47,0.37573236,0.148132969945437,8.29348269825844,0.18778855
faket,noiseless,8,48,0.37680775,0.1488658455515754,8.2720493146165,0.18773896
faket,noiseless,8,49,0.37901133,0.1504652560078316,8.225637716054322,0.1882746
faket,noiseless,8,50,0.3812589,0.15206672943643745,8.179657945118727,0.18935499
faket,noiseless,8,51,0.38424435,0.15423988450614673,8.118033086380931,0.18984656
faket,noiseless,8,52,0.38694936,0.156249142845411,8.06182356438474,0.1904968
faket,noiseless,8,53,0.39283586,0.1607034437786629,7.939748164659957,0.19217822
faket,noiseless,8,54,0.3960719,0.16316788332380386,7.8736532026276675,0.19271949
faket,noiseless,8,55,0.40140128,0.16733962041123063,7.7640122049130635,0.19356307
faket,noiseless,8,56,0.31501508,0.10627148927881255,9.735832332159159,0.18398297
faket,noiseless,8,57,0.32063186,0.1097080083005521,9.597616692913176,0.18641487
faket,noiseless,8,58,0.32858726,0.11469948817823998,9.404385200399881,0.18865399
faket,noiseless,8,59,0.33563143,0.11924205551544445,9.235705461305114,0.19091281
faket,noiseless,8,60,0.33562964,0.11916610236684659,9.238472651381848,0.19283113
shrec,noiseless,8,0,0.6457672,0.42178088251045487,3.749131088269147,0.21304522
shrec,noiseless,8,1,0.6239166,0.39451682281160694,4.039344730667839,0.19112274
shrec,noiseless,8,2,0.6188096,0.3879802774067282,4.1119035077468515,0.19985281
shrec,noiseless,8,3,0.5993154,0.36450480513717093,4.382967421586184,0.19110644
shrec,noiseless,8,4,0.6033331,0.36933772401818765,4.325763314061243,0.19290897
shrec,noiseless,8,5,0.585917,0.34883837067684925,4.5737575064114395,0.18496495
shrec,noiseless,8,6,0.5693041,0.3299921916189145,4.814963364158665,0.17222057
shrec,noiseless,8,7,0.55194914,0.31061210233545045,5.0778162692327165,0.17913288
shrec,noiseless,8,8,0.53614324,0.29374565030391886,5.320285555729466,0.16446944
shrec,noiseless,8,9,0.5575309,0.31687184906474847,4.9911634187279414,0.17035607
shrec,noiseless,8,10,0.5446458,0.30266407612820845,5.190391233617016,0.17930526
shrec,noiseless,8,11,0.53262854,0.2899401675222798,5.3769161450059775,0.17418282
shrec,noiseless,8,12,0.52131903,0.2782691312470129,5.555349678400052,0.17157942
shrec,noiseless,8,13,0.5096201,0.26660286485437484,5.741351880663399,0.15772636
shrec,noiseless,8,14,0.50042415,0.25753658715176597,5.891610638290716,0.16071099
shrec,noiseless,8,15,0.4903642,0.24792275324026172,6.056836138000188,0.15218529
shrec,noiseless,8,16,0.48102435,0.2389344925215604,6.217211510852812,0.16177142
shrec,noiseless,8,17,0.52693665,0.2841087132993857,5.465154467423435,0.1754866
shrec,noiseless,8,18,0.52047765,0.277614690356353,5.565575563299465,0.16898318
shrec,noiseless,8,19,0.5148189,0.2718964617741134,5.655964439092871,0.16956548
shrec,noiseless,8,20,0.508955,0.2661068384609534,5.749439647282209,0.16246203
shrec,noiseless,8,21,0.5042872,0.2612288555595415,5.829788522127429,0.17496982
shrec,noiseless,8,22,0.49989668,0.25730251862404885,5.895559626463465,0.15954421
shrec,noiseless,8,23,0.495683,0.2530494054847703,5.967946786870923,0.16075589
shrec,noiseless,8,24,0.49257338,0.2501569193405666,6.01787480028757,0.16176273
shrec,noiseless,8,25,0.48943496,0.24700918922497,6.07286889835625,0.16681774
shrec,noiseless,8,26,0.48593014,0.24377695591719376,6.130073503624666,0.1606108
shrec,noiseless,8,27,0.48480386,0.24303274674428338,6.1433520470552905,0.15684271
shrec,noiseless,8,28,0.48306265,0.24101330301199497,6.179589853701386,0.16214235
shrec,noiseless,8,29,0.481845,0.24008757072666334,6.196303226774475,0.15917397
shrec,noiseless,8,30,0.48251438,0.24081592980458505,6.1831478818910455,0.1535326
shrec,noiseless,8,31,0.48220798,0.24003046353102586,6.1973363618908275,0.15615362
shrec,noiseless,8,32,0.48254496,0.24003785082579113,6.197202703356947,0.16838932
shrec,noiseless,8,33,0.4824066,0.23978945532830315,6.2016991879105205,0.17036381
shrec,noiseless,8,34,0.48477358,0.24214098090144273,6.15931702614477,0.16618139
shrec,noiseless,8,35,0.4864412,0.24387220578345453,6.128376935883182,0.1590447
shrec,noiseless,8,36,0.48802024,0.24526227792625074,6.103692424509669,0.16036882
shrec,noiseless,8,37,0.4914418,0.24855687903892187,6.045742128617235,0.1648777
shrec,noiseless,8,38,0.4954729,0.2523175198565837,5.980525928717581,0.16910303
